source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,coursework_upward_transfer,coursework_accelerated,coursework_supplemental,coursework_additional_info,notes
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,113,694,436.396,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,"We would accept community college coursework that has been successfully verified by official transcripts submitted within the AMCAS application. Additionally, a baccalaureate degree from an accredited U.S. college or university is required.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,114,694,409.036,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,Community college coursework credit is accepted.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,115,694,351.755,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,Community college credit is accepted if it otherwise meets our requirements and is comparable in content to a four-year college. Math and English requirements can be taken as online classes. Online science prerequisites are not accepted unless taken online due to the Novel Coronavirus Pandemic between January 2020 and August 2021. More information can be found here https://medicine.wright.edu/admissions/prerequisites-and- application,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,116,694,305.131,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,Coursework is accepted from any accredited community college. Learn more at https://admissions.ouhsc.edu/Current-Students/Transfer-Credit-Information/Transfer-Credit-and- Equivalency,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,117,694,277.771,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,We accept community college coursework toward our required GPA minimum.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,118,694,250.411,PA,Drexel University College of Medicine,Drexel University College of Medicine,We will review community college coursework on an individual basis through our holistic review process.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,119,694,214.443,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,"The Admissions Committee will consider coursework taken at any accredited US or Canadian institution, including coursework completed at a community college. Online coursework will not be accepted, except in instances directly related to the Pandemic.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,120,694,187.083,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,"If recommended coursework in Biology, Chemistry or Physics has been completed at a community college, we prefer to see classroom-based, upper-level science coursework in that discipline.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,121,694,159.723,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,Coursework completed at a community college is accepted by the College of Medicine.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,122,694,113.098,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,"Community college credits are considered on a case-by-case basis. The committee will take into account the reasons for completion, such as financial considerations, academic scheduling, and geographic limitations, as well as whether additional upper division courses/labs were taken at a 4-year institution or post-baccalaureate program.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,123,694,85.738,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,Coursework completed at a community college is accepted.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,124,694,49.770,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,All of those who matriculate at University of Pittsburgh School of Medicine must have an undergraduate degree which includes at least one year of post-secondary education in the United States or Canada. The Admissions Committee will consider any prerequisite course work completed at a community college.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,125,774,472.364,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,Advanced Placement credits should be recorded in the college transcript.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,126,774,445.004,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,Only general english and spanish are accepted from an accredited community college,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,127,774,417.644,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,"For courses to be accepted, the candidate has to transfer and finish all required courses at a four-year undergraduate institution.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,128,774,390.284,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,Bachelor ’ s Degree in a college or university accredited by the Council of Higher Education or the corresponding US accrediting agency.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,129,774,354.316,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,Community College coursework is acceptable to fulfill individual prerequisite requirements. Success in additional or more advanced coursework at a 4-year bachelor's level school or above will enhance a candidate's competitiveness in the application process.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,130,774,326.956,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,Please visit MUSC COM Selection Criteria for more information: https://medicine.musc.edu/programs/doctor-medicine/admissions/selection-criteria,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,131,774,216.395,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,"Although we do not have any course prerequisites, a strong preparation in the natural sciences is highly recommended including general biology, general chemistry, organic chemistry, and biochemistry. We also recommend coursework in the social sciences (anthropology, archaeology, economics, geography, history, law, linguistics, politics, psychology, or sociology). Further advanced studies in the biological, physical and/or chemical sciences are encouraged. Courses such as physics, histology, biochemistry, genetics, and molecular biology are also recommended. Courses are always valid for admission consideration and do not have an expiration. We give preference to applicants who will, upon enrollment, hold a bachelor ’ s degree. We occasionally admit students on the basis of 90 semester hours of outstanding undergraduate achievement.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,132,774,180.427,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,The Admissions Committee will look for evidence demonstrating your ability to successfully complete rigorous academic material. The Admissions Committee prefers that all recruited coursework be completed at a 4 year accredited university but will consider coursework taken at a community college.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,133,774,153.067,SD,"University of South Dakota, Sanford School of Medicine","University of South Dakota, Sanford School of Medicine",Courses taken at an accredited Community College will be considered.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,134,774,125.707,TN,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,Completion of a minimum of 90 semester hours of coursework from regionally accredited U.S. institution(s) is required for admission. This includes work completed at community colleges.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,135,774,57.771,TN,Meharry Medical College,Meharry Medical College,"For applicants that are submitting coursework completed at a community college, the coursework will be considered if it meets the following criteria: Coursework was delivered and completed in an “ in-person ” format. Coursework was completed at a regionally accredited institution. Coursework demonstrates a level of academic rigor appropriate for students looking to complete advanced study in the sciences.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,136,842,472.363,TN,"Thomas F. Frist, Jr. College of Medicine at Belmont University","Thomas F. Frist, Jr. College of Medicine at Belmont University",We understand applicants have may different pathways to medical school. We encourage seeking out challenging and rigorous coursework and enrollment to be best prepared for the rigors of medical school.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,137,842,436.395,TN,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,"UTHSC College of Medicine will accept prerequisite academic work from any accredited institution, including community colleges, as long as applicants meet other necessary requirements and have completed upper level coursework at a four-year institution leading to a bachelor's degree.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,138,842,400.427,TN,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,"Vanderbilt recognizes that everyone's pathway to medical school is different. That is what sparked our movement from pre-requisites to recommendations. Vanderbilt has no issue with candidates who take coursework at a community college, as long as their MCAT performance is strong.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,139,842,373.067,TX,Anne Burnett Marion School of Medicine at TCU,Anne Burnett Marion School of Medicine at TCU,Required coursework is accepted from accredited universities within the U.S. and Canada. This includes community colleges with this designation.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,140,842,345.707,TX,Baylor College of Medicine,Baylor College of Medicine,Baylor College of Medicine (BCM) requires at least 90 undergraduate semester hours from an accredited U.S. institution and accepts community college credits if they are part of a bachelor ’ s degree plan.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,141,842,314.707,TX,McGovern Medical School at the University of Texas Health Science Center at Houston,McGovern Medical School at the University of Texas Health Science Center at Houston,We do accept coursework taken at a regionally accredited community college. Should be followed by upper-level coursework taken at a four-year insitution.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,142,842,287.347,TX,Texas A&M University School of Medicine,Texas A&M University School of Medicine,Dual Credit or pre-transfer coursework taken at a local community college is accepted towards the medical school pre-requisites.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,143,842,256.346,TX,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Please list all coursework completed at a community college on the primary application.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,144,842,220.378,TX,Texas Tech University Health Sciences Center School of Medicine,Texas Tech University Health Sciences Center School of Medicine,Community/junior college coursework is acceptable. The committee prefers to see high performance and upward trends. There are many reasons why an applicant would take coursework at a community/junior college and it is recommended that the applicant take time to expound on this in the secondary application.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,145,842,193.018,TX,The University of Texas at Tyler School of Medicine,The University of Texas at Tyler School of Medicine,Currently there are no restrictions on the acceptance of coursework completed at a community college.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,146,842,162.018,TX,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Community college coursework is accepted.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,147,842,134.658,TX,University of Houston Tilman J. Fertitta Family College of Medicine,University of Houston Tilman J. Fertitta Family College of Medicine,N/A,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,148,842,98.689,TX,University of Texas at Austin Dell Medical School,University of Texas at Austin Dell Medical School,Dell Med will review courses completed at a community college as a component of the candidate's comprehensive academic profile. We aim to ascertain that the candidate has exhibited mastery of the content commensurate with advanced courses taken at the college or university level.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,149,842,71.329,TX,University of Texas Medical Branch John Sealy School of Medicine,University of Texas Medical Branch John Sealy School of Medicine,"All community college coursework is accepted, but upper-level science coursework at the university level is strongly encouraged.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,150,928,472.365,TX,University of Texas Rio Grande Valley School of Medicine,University of Texas Rio Grande Valley School of Medicine,"For any questions regarding coursework acceptance, applicants are encouraged to contact the admissions office at MDadmissions@utrgv.edu or 956-296-1600.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,151,928,445.005,TX,University of Texas Southwestern Medical School,University of Texas Southwestern Medical School,Courses taken at any regionally accredited undergraduate institution in the US or Canada are acceptable including junior and community college.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,152,928,387.724,UT,Spencer Fox Eccles School of Medicine at the University of Utah,Spencer Fox Eccles School of Medicine at the University of Utah,"Prerequisite courses must be taken for credit and a passing grade at a regionally accredited institution in the United States or Canada prior to matriculation to medical school. Courses completed through regionally accredited online institutions, two-year institutions, community colleges, and/or concurrent enrollment programs are also accepted.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,153,928,360.364,VA,Eastern Virginia Medical School,Eastern Virginia Medical School,VHS-EVMS accepts coursework taken at community colleges.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,154,928,333.004,VA,University of Virginia School of Medicine,University of Virginia School of Medicine,Community College coursework is accepted and considered as part of the academic portion of the holistic review.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,155,928,305.644,VA,Virginia Commonwealth University School of Medicine,Virginia Commonwealth University School of Medicine,VCU School of Medicine accepts credit for courses completed at a community college as reported on their official transcript.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,156,928,278.284,VA,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion School of Medicine,Please refer to our website for more information. https://medicine.vtc.vt.edu/admissions/admissions- overview.html,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,157,928,250.924,VT,"Robert Larner, M.D., College of Medicine at the University of Vermont","Robert Larner, M.D., College of Medicine at the University of Vermont",We do not differentiate between community college and university coursework.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,158,928,223.564,WA,University of Washington School of Medicine,University of Washington School of Medicine,Community college coursework is accepted for fulfilling premedical course requirements.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,159,928,176.940,WA,Washington State University Elson S. Floyd College of Medicine,Washington State University Elson S. Floyd College of Medicine,"Provided that the community college is regionally accredited, we accept any community college coursework, including for pre-requisites, regardless of the the purpose for attending. We understand applicants have varying pathways, opportunities, access, and reasons for attending community college, and we fully support that in our process.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,160,928,130.316,WI,Medical College of Wisconsin,Medical College of Wisconsin,"Coursework completed at a community college will be accepted, regardless of pathway, and reviewed as part of a holistic review process and in the context of the other application materials. While prerequisite coursework may be completed at a community college, applicants should ensure they have obtained mastery of the course material regardless of the institution.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,161,928,83.691,WI,University of Wisconsin School of Medicine and Public Health,University of Wisconsin School of Medicine and Public Health,"Community college coursework may be used to satisfy any prerequisite coursework. However, applicants are encouraged to consider the academic rigor of their entire undergraduate course of study - especially the prerequisites - and ensure these provide the best representation of the applicant's ability to succeed in medical school.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,162,1002,346.540,WV,Marshall University Joan C. Edwards School of Medicine,Marshall University Joan C. Edwards School of Medicine,"Medical schools choose to accept community college courses for several compelling reasons. Community colleges also serve as a valuable resource for high school students seeking to earn academic or dual credit before graduation. This approach not only expedites their undergraduate education but also positions them to potentially enter medical school earlier, courtesy of college credits accrued during high school. Furthermore, community colleges offer a financially prudent alternative for post-high school students. Many individuals face financial constraints that hinder them from enrolling in a four-year institution away from home. By enrolling in community college courses for a year or two, students can significantly reduce tuition and fees, while living at home allows for additional savings to support their remaining college education. Lastly, community college courses often accommodate non-traditional applicants, such as those who are employed or juggling other responsibilities. The availability of late afternoon and evening classes means that potential applicants can complete the required in person prerequisites for medical school without having to resign from their jobs, thereby broadening access to medical education for a more diverse range of applicants.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,163,1002,310.571,WV,West Virginia University School of Medicine,West Virginia University School of Medicine,A minimum of 90 credit hours (at the undergraduate or graduate level) from an accredited US or Canadian academic institution is required by matriculation. Community college coursework is acceptable. A minimum of three years of higher education or employment post-high school is required before matriculation.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,164,1016,463.756,BC,University of British Columbia Faculty of Medicine,University of British Columbia Faculty of Medicine,"All university transferable college coursework will be considered in an applicant's grade point average calculation. Applicants must submit original transcripts from their community college along with transcripts from all other post-secondary institutions they have attended, even if they took college courses during high school.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,165,1016,432.755,MB,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba","Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",We only accept undergraduate degree coursework from Institutions recognized by the University of Manitoba. Community College coursework / diploma programs are not considered.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,166,1016,396.787,NL,Memorial University of Newfoundland Faculty of Medicine,Memorial University of Newfoundland Faculty of Medicine,"College credits are counted toward GPA calculations if they can be transferred to a university for equal credit. Credits completed in the IB program in high school, as well as GCSE and Advanced Placement courses, are accepted as credits if they are transferred to a university institution prior to application to medical school.",,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,167,1016,369.427,NS,Dalhousie University Faculty of Medicine,Dalhousie University Faculty of Medicine,We do not accept community college coursework.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,168,1016,342.067,ON,McMaster University Michael G. DeGroote School of Medicine,McMaster University Michael G. DeGroote School of Medicine,There are no pre-requisite courses for applicants to McMaster. We do not include coursework completed at community college towards the MD application.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,169,1016,314.707,ON,Northern Ontario School of Medicine,Northern Ontario School of Medicine,N/A,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,170,1016,287.347,ON,Queen's University Faculty of Health Sciences,Queen's University Faculty of Health Sciences,N/A,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,171,1016,259.987,ON,The University of Western Ontario - Schulich School of Medicine & Dentistry,The University of Western Ontario - Schulich School of Medicine & Dentistry,We do not consider community college coursework.,,,,
aamc_msar_community_college_coursework,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/14_msar024-msar-community-college-coursework-information.pdf,172,1016,232.627,ON,Toronto Metropolitan University School of Medicine,Toronto Metropolitan University School of Medicine,,,,,
