source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,daca_policy,notes
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,78,124,189.145,NC,Brody School of Medicine at East Carolina University,Brody School of Medicine at East Carolina University,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,79,124,170.425,NC,Duke University School of Medicine,Duke University School of Medicine,We consider DACA Status Applicants,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,80,124,143.112,NC,Methodist University Cape Fear Valley Health School of Medicine,Methodist University Cape Fear Valley Health School of Medicine,All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,81,124,105.144,NC,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,82,124,86.424,NC,Wake Forest University School of Medicine,Wake Forest University School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,83,124,63.424,ND,University of North Dakota School of Medicine and Health Sciences,University of North Dakota School of Medicine and Health Sciences,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,84,182,667.411,NE,Creighton University School of Medicine,Creighton University School of Medicine,DACA students that graduated from Creighton University with their Undergraduate degree are eligible.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,85,182,648.691,NE,University of Nebraska College of Medicine,University of Nebraska College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,86,182,621.379,NH,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,DACA students are eligible to apply. The review process is the same regardless of citizenship.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,87,182,602.659,NJ,Cooper Medical School of Rowan University,Cooper Medical School of Rowan University,Must be US citizen or Permanent Resident,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,88,182,583.939,NJ,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,89,182,565.219,NJ,Rutgers New Jersey Medical School,Rutgers New Jersey Medical School,DACA applicants are considered.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,90,182,546.499,NJ,"Rutgers, Robert Wood Johnson Medical School","Rutgers, Robert Wood Johnson Medical School",,
