source_key,source_name,source_url,source_row_number,school_name_raw,school_name_clean,school_source_url,state,degree_type,average_gpa_raw,average_gpa,average_mcat_raw,average_mcat,minimum_mcat_raw,minimum_mcat,notes
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,48,Medical College of Georgia at Augusta University*,Medical College of Georgia at Augusta University,,GA,MD,3.80,3.8,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,49,Mercer University School of Medicine,Mercer University School of Medicine,,GA,MD,3.69,3.69,503,503,493-494,493,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,50,Morehouse School of Medicine,Morehouse School of Medicine,,GA,MD,3.64,3.64,504.1,504.1,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,51,Georgia Campus Philadelphia College of Osteopathic Medicine,Georgia Campus Philadelphia College of Osteopathic Medicine,,GA,DO,NR,,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,52,University of Hawaii John A. Burns School of Medicine*,University of Hawaii John A. Burns School of Medicine,,HI,MD,3.79,3.79,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,53,University of Iowa Carver College of Medicine*,University of Iowa Carver College of Medicine,,IA,MD,3.81,3.81,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,54,Des Moines University College of Osteopathic Medicine,Des Moines University College of Osteopathic Medicine,,IA,DO,3.71,3.71,507,507,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,55,Idaho College of Osteopathic Medicine,Idaho College of Osteopathic Medicine,,ID,DO,3.56,3.56,503.65,503.65,501,501,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,56,Carle Illinois College of Medicine*,Carle Illinois College of Medicine,,IL,MD,3.73,3.73,513,513,498,498,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,57,Chicago Medical School at Rosalind Franklin University of Medicine and Science,Chicago Medical School at Rosalind Franklin University of Medicine and Science,,IL,MD,3.69,3.69,508,508,510 The school notes most successful applicants have a 510 or above.,510,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,58,Loyola University of Chicago Stritch School of Medicine,Loyola University of Chicago Stritch School of Medicine,,IL,MD,3.8,3.8,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,59,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,,IL,MD,3.93,3.93,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,60,Rush Medical College of Rush University,Rush Medical College of Rush University,,IL,MD,3.72,3.72,510,510,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,61,Southern Illinois University School of Medicine*,Southern Illinois University School of Medicine,,IL,MD,3.7,3.7,508,508,498,498,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,62,University of Chicago Pritzker School of Medicine,University of Chicago Pritzker School of Medicine,,IL,MD,3.91,3.91,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,63,University of Illinois College of Medicine*,University of Illinois College of Medicine,,IL,MD,3.82,3.82,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,64,Chicago College of Osteopathic Medicine of Midwestern University,Chicago College of Osteopathic Medicine of Midwestern University,,IL,DO,3.65,3.65,509,509,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,65,Indiana University School of Medicine*,Indiana University School of Medicine,,IN,MD,3.85,3.85,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,66,Marian University College of Osteopathic Medicine,Marian University College of Osteopathic Medicine,,IN,DO,3.76,3.76,501,501,491,491,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,67,University of Kansas School of Medicine*,University of Kansas School of Medicine,,KS,MD,3.84,3.84,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,68,Kansas College of Osteopathic Medicine,Kansas College of Osteopathic Medicine,,KS,DO,3.0 Minimum for consideration,3,NR,,500,500,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,69,University of Kentucky College of Medicine*,University of Kentucky College of Medicine,,KY,MD,3.84,3.84,508,508,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,70,University of Louisville School of Medicine*,University of Louisville School of Medicine,,KY,MD,3.78,3.78,507,507,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,71,University of Pikeville Kentucky College of Osteopathic Medicine,University of Pikeville Kentucky College of Osteopathic Medicine,,KY,DO,3.50,3.5,502,502,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,72,Louisiana State University - New Orleans School of Medicine*,Louisiana State University - New Orleans School of Medicine,,LA,MD,3.76,3.76,509 (74th %-ile),509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,73,Louisiana State University - Shreveport School of Medicine*,Louisiana State University - Shreveport School of Medicine,,LA,MD,3.80,3.8,508,508,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,74,Tulane University School of Medicine,Tulane University School of Medicine,,LA,MD,3.70,3.7,510,510,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,75,Edward Via College of Osteopathic Medicine - Louisiana Campus,Edward Via College of Osteopathic Medicine - Louisiana Campus,,LA,DO,3.70 (min 3.4),3.7,502,502,496,496,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,76,Boston University School of Medicine,Boston University School of Medicine,,MA,MD,3.76,3.76,517,517,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,77,Harvard Medical School,Harvard Medical School,,MA,MD,3.90,3.9,520.48,520.48,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,78,Tufts University School of Medicine,Tufts University School of Medicine,,MA,MD,3.82,3.82,514,514,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,79,University of Massachusetts Medical School*,University of Massachusetts Medical School,,MA,MD,3.76,3.76,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,80,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,,MD,MD,3.92,3.92,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,81,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine*,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,,MD,MD,3.70,3.7,510,510,496,496,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,82,University of Maryland School of Medicine*,University of Maryland School of Medicine,,MD,MD,3.84,3.84,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,83,University of New England College of Osteopathic Medicine,University of New England College of Osteopathic Medicine,,ME,DO,3.62,3.62,502,502,490,490,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,84,Central Michigan University College of Medicine*,Central Michigan University College of Medicine,,MI,MD,3.80,3.8,506,506,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,85,Michigan State University College of Human Medicine*,Michigan State University College of Human Medicine,,MI,MD,3.7,3.7,507,507,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,86,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,,MI,MD,3.89,3.89,510,510,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,87,University of Michigan Medical School*,University of Michigan Medical School,,MI,MD,3.85,3.85,516 (92nd %-ile),516,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,88,Wayne State University School of Medicine*,Wayne State University School of Medicine,,MI,MD,3.78,3.78,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,89,Western Michigan University School of Medicine,Western Michigan University School of Medicine,,MI,MD,3.81,3.81,512,512,497,497,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,90,Michigan State University College of Osteopathic Medicine*,Michigan State University College of Osteopathic Medicine,,MI,DO,3.50-3.70,3.5,506-508,506,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,91,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,,MN,MD,3.95,3.95,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,92,University of Minnesota Medical School - Twin Cities*,University of Minnesota Medical School - Twin Cities,,MN,MD,3.84,3.84,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,93,University of Minnesota Medical School - Duluth*,University of Minnesota Medical School - Duluth,,MN,MD,3.77,3.77,511.1,511.1,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,94,University of Missouri - Columbia School of Medicine*,University of Missouri - Columbia School of Medicine,,MO,MD,3.83,3.83,509,509,494,494,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,95,Saint Louis University School of Medicine,Saint Louis University School of Medicine,,MO,MD,3.90,3.9,514,514,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,96,University of Missouri - Kansas City School of Medicine*,University of Missouri - Kansas City School of Medicine,,MO,MD,3.78 3.5 Minimum required for OOS applicants. 3.0 minimum for IS applicants.,3.78,506,506,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,97,Washington University School of Medicine,Washington University School of Medicine,,MO,MD,3.88,3.88,519.5,519.5,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,98,A.T. Still University of Health Sciences Kirksville College of Osteopathic Medicine,A.T. Still University of Health Sciences Kirksville College of Osteopathic Medicine,,MO,DO,3.69,3.69,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,99,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,,MO,DO,3.62,3.62,505,505,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,100,University of Mississippi School of Medicine*,University of Mississippi School of Medicine,,MS,MD,3.80,3.8,506,506,496,496,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,101,William Carey University College of Osteopathic Medicine,William Carey University College of Osteopathic Medicine,,MS,DO,3.53,3.53,505,505,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,102,Duke University School of Medicine,Duke University School of Medicine,,NC,MD,3.90,3.9,519,519,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,103,East Carolina University Brody School of Medicine*,East Carolina University Brody School of Medicine,,NC,MD,3.77,3.77,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,104,University of North Carolina at Chapel Hill School of Medicine*,University of North Carolina at Chapel Hill School of Medicine,,NC,MD,3.79,3.79,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,105,Wake Forest School of Medicine,Wake Forest School of Medicine,,NC,MD,3.83,3.83,511,511,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,106,Campbell University Jerry M. Wallace School of Osteopathic Medicine,Campbell University Jerry M. Wallace School of Osteopathic Medicine,,NC,DO,3.61,3.61,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,107,University of North Dakota School of Medicine and Health Sciences*,University of North Dakota School of Medicine and Health Sciences,,ND,MD,3.80,3.8,507,507,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,108,Creighton University School of Medicine,Creighton University School of Medicine,,NE,MD,3.86,3.86,513,513,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,109,University of Nebraska Medical Center College of Medicine,University of Nebraska Medical Center College of Medicine,,NE,MD,3.87,3.87,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,110,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,,NH,MD,3.77,3.77,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,111,Cooper Medical School of Rowan University*,Cooper Medical School of Rowan University,,NJ,MD,3.79,3.79,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,112,Rutgers New Jersey Medical School*,Rutgers New Jersey Medical School,,NJ,MD,3.70,3.7,515,515,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,113,Rutgers Robert Wood Johnson Medical School*,Rutgers Robert Wood Johnson Medical School,,NJ,MD,3.70,3.7,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,114,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,,NJ,MD,3.8,3.8,514,514,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,115,Rowan University School of Osteopathic Medicine*,Rowan University School of Osteopathic Medicine,,NJ,DO,3.70,3.7,508,508,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,116,University of New Mexico School of Medicine*,University of New Mexico School of Medicine,,NM,MD,3.75,3.75,507,507,494,494,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,117,Burrell College of Osteopathic Medicine at New Mexico State University,Burrell College of Osteopathic Medicine at New Mexico State University,,NM,DO,3.50,3.5,500,500,493,493,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,118,University of Nevada Reno School of Medicine*,University of Nevada Reno School of Medicine,,NV,MD,3.76,3.76,509,509,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,119,University of Nevada Las Vegas School of Medicine*,University of Nevada Las Vegas School of Medicine,,NV,MD,3.6-3.7,3.6,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,120,Touro University - Nevada College of Osteopathic Medicine,Touro University - Nevada College of Osteopathic Medicine,,NV,DO,3.54,3.54,506.9,506.9,500,500,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,121,Albany Medical College,Albany Medical College,,NY,MD,3.80,3.8,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,122,Albert Einstein College of Medicine,Albert Einstein College of Medicine,,NY,MD,3.82,3.82,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,123,Columbia University College of Physicians and Surgeons,Columbia University College of Physicians and Surgeons,,NY,MD,3.85,3.85,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,124,Hofstra Northwell School of Medicine,Hofstra Northwell School of Medicine,,NY,MD,3.92,3.92,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,125,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,NY,MD,3.81,3.81,519,519,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,126,New York Medical College,New York Medical College,,NY,MD,3.60,3.6,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,127,New York University Grossman School of Medicine,New York University Grossman School of Medicine,,NY,MD,3.98,3.98,523,523,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,128,New York University Long Island School of Medicine,New York University Long Island School of Medicine,,NY,MD,3.94,3.94,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,129,SUNY - Downstate Medical Center College of Medicine*,SUNY - Downstate Medical Center College of Medicine,,NY,MD,3.73,3.73,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,130,University at Buffalo Jacobs School of Medicine and Biomedical Sciences*,University at Buffalo Jacobs School of Medicine and Biomedical Sciences,,NY,MD,3.70,3.7,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,131,SUNY - Upstate Medical University*,SUNY - Upstate Medical University,,NY,MD,3.74,3.74,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,132,Stony Brook University School of Medicine*,Stony Brook University School of Medicine,,NY,MD,3.89,3.89,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,133,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,,NY,MD,3.60,3.6,517,517,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,134,Weill Cornell Medical College,Weill Cornell Medical College,,NY,MD,3.90,3.9,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,135,New York Institute of Technology College of Osteopathic Medicine,New York Institute of Technology College of Osteopathic Medicine,,NY,DO,3.62,3.62,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,136,Touro College of Osteopathic Medicine - Middletown Campus,Touro College of Osteopathic Medicine - Middletown Campus,,NY,DO,3.592,3.592,504.864,504.864,498,498,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,137,Touro College of Osteopathic Medicine - Harlem Campus,Touro College of Osteopathic Medicine - Harlem Campus,,NY,DO,3.584,3.584,505.376,505.376,498,498,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,138,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,,OH,MD,3.90,3.9,517,517,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,139,Northeast Ohio Medical University*,Northeast Ohio Medical University,,OH,MD,3.75,3.75,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,140,The Ohio State University College of Medicine*,The Ohio State University College of Medicine,,OH,MD,3.83,3.83,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,141,The University of Toledo College of Medicine and Life Sciences*,The University of Toledo College of Medicine and Life Sciences,,OH,MD,3.78,3.78,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,142,University of Cincinnati College of Medicine*,University of Cincinnati College of Medicine,,OH,MD,3.86,3.86,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,143,Wright State University Boonshoft School of Medicine*,Wright State University Boonshoft School of Medicine,,OH,MD,3.68,3.68,508.76,508.76,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,144,Ohio University Heritage College of Osteopathic Medicine*,Ohio University Heritage College of Osteopathic Medicine,,OH,DO,3.68,3.68,503.46,503.46,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,145,University of Oklahoma College of Medicine*,University of Oklahoma College of Medicine,,OK,MD,3.79,3.79,511,511,492,492,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,146,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine*,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine,,OK,DO,3.60,3.6,500,500,492,492,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,147,Oregon Health & Science University School of Medicine*,Oregon Health & Science University School of Medicine,,OR,MD,3.66,3.66,509,509,497,497,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,148,Western University of Health Sciences College of Osteopathic Medicine of the Pacific Northwest,Western University of Health Sciences College of Osteopathic Medicine of the Pacific Northwest,,OR,DO,3.58,3.58,507,507,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,149,Drexel University College of Medicine,Drexel University College of Medicine,,PA,MD,3.76,3.76,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,150,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,,PA,MD,3.81,3.81,513.06,513.06,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,151,Pennsylvania State University College of Medicine*,Pennsylvania State University College of Medicine,,PA,MD,3.75,3.75,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,152,Perelman School of Medicine University of Pennsylvania,Perelman School of Medicine University of Pennsylvania,,PA,MD,3.97,3.97,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,153,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,,PA,MD,3.80,3.8,513,513,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,154,Temple University Lewis Katz School of Medicine*,Temple University Lewis Katz School of Medicine,,PA,MD,3.70,3.7,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,155,University of Pittsburgh School of Medicine*,University of Pittsburgh School of Medicine,,PA,MD,3.91,3.91,516,516,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,156,Lake Erie College of Osteopathic Medicine,Lake Erie College of Osteopathic Medicine,,PA,DO,3.41,3.41,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,157,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,,PA,DO,3.50,3.5,504,504,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,158,Ponce School of Medicine and Health Sciences,Ponce School of Medicine and Health Sciences,,PR,MD,3.50,3.5,499,499,494,494,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,159,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,,PR,MD,3.57,3.57,499,499,492,492,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,160,Universidad Central Del Caribe School of Medicine,Universidad Central Del Caribe School of Medicine,,PR,MD,3.80,3.8,501,501,495,495,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,161,University of Puerto Rico School of Medicine*,University of Puerto Rico School of Medicine,,PR,MD,3.80,3.8,506,506,495,495,source row carried an asterisk
