source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,support_systems_for_gender_and_sexual_minority_students,notes
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,90,22,442.661,NJ,"Rutgers, Robert Wood Johnson Medical School","Rutgers, Robert Wood Johnson Medical School","In addition to curricular and clinical initiatives to increase students ’ comfort in conducting appropriate medical exams and providing clinical care while taking into account patient gender identity and sexual orientation, faculty and students educate their peers about issues affecting the LGBTQIA+ community. In addition, we offer mentored research projects and seminars with faculty experts at the PROUD Gender Center of New Jersey and opportunities for students to receive advice and mentoring from faculty with relevant personal experiences. The student organization Sex & Gender Alliance, focuses on supporting medical students and collaborates with various groups to improve health care for all. Faculty of the comprehensive Babs Siperstein Health Center at Somerset serve as student advisors and mentors to related research initiatives.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,91,22,384.661,NM,University of New Mexico School of Medicine,University of New Mexico School of Medicine,"Lesbian, gay, bisexual, transgender, intersex and queer people face unique physical and mental health challenges. New Mexico needs compassionate LGBTQ+ health care providers and allies like you to provide the safe, effective, respectful care all patients deserve. We are dedicated to recognizing and stopping discrimination, eliminating health care inequities and respectfully advocating for our LGBTQ+ patients, students, trainees and colleagues.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,92,22,362.660,NV,Kirk Kerkorian School of Medicine at UNLV,Kirk Kerkorian School of Medicine at UNLV,Qlub Med is a school organization that serves gender and sexual minority students at the Kirk Kerkorian School of Medicine at UNLV.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,93,22,340.660,NV,Roseman University College of Medicine,Roseman University College of Medicine,"Please contact the Office of Access, Opportunity, and Collaboration for more information.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,94,22,237.660,NV,"University of Nevada, Reno School of Medicine","University of Nevada, Reno School of Medicine","UNR Med's student interest group, MedPride, is dedicated to supporting future doctors who are committed to improving healthcare and access to care for the LGBTQIA+ community. Students collaborate with faculty and staff to increase the conversation and visibility of LGBTQIA+ within and across the curriculum at UNR Med. To both create an inclusive community and to introduce all first-year medical students to providing care to LGBTQIA+ patients, UNM Med provides a program comprised lecture on sexual orientation in medicine and transgender health - along with peer- led training in sexual history-taking of transgender patients, peer-led transgender case studies involving LGBTQIA+ issues, Safe Zone training and a panel discussion with LGBTQIA+ patients and providers.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,95,22,134.660,NY,Albany Medical College,Albany Medical College,"Albany Medical College offers support and guidance to gender and sexual minority students. Additionally, we have student led clubs such as the Medical Student Pride Alliance (MSPA) and Underrepresented Student Alliance (USA) which that host lunchtime talks, interprofessional events, educational sessions, and socials. Organized by our MSPA, voluntary lists of attending physicians, students, staff who identify as part of the LGBTQ+ community (Outlist) or as an ally of the community (Allylist) were compiled as resources for students. Third year medical students have an entire didactic teaching day dedicated to informing them about LGBTQ+ patient populations and standards of care for them. Students also have the option of including their pronouns on their student badges. Please visit our USA club website - www.USAatAMC.org",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,96,22,94.659,NY,Albert Einstein College of Medicine,Albert Einstein College of Medicine,"Einstein PRIDE seeks to create a healthy, welcoming, inclusive community among LGBTQIA students, faculty, staff and allies. PRIDE organizes social events on campus and engages in community events that are open to all members of the Einstein community.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,97,22,45.659,NY,Columbia University Vagelos College of Physicians and Surgeons,Columbia University Vagelos College of Physicians and Surgeons,"VP&S fosters a culture that values and supports all individuals. There is a faculty liaison for Lambda, a student group supporting LGBTQ+ students, and several student clubs serving gender and sexual minority groups including: Q Clinic, Association of Women ’ s Surgeons, and American Medical Women ’ s Association. All students are welcome to participate.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,98,24,666.662,NY,CUNY School of Medicine,CUNY School of Medicine,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,99,24,599.661,NY,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,"OUTMed is the school's LGBT+ and Allies organization. It serves as a space for those who identify as LGBT+ and those who identify as allies to foster discussions on LGBT issues. The American Medical Women's Association (AMWA) is an organization of physicians, medical students, allies, and other persons dedicated to serving as the unique voice for women's health and the advancement of women in medicine. Events are held throughout the year by the local chapter to foster relationships. Both organizations are open to all.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,100,24,550.661,NY,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,"Icahn School of Medicine at Mount Sinai ’ s campus is in New York City, home to a very robust LGBTQ community. The student affinity group, Stonewall Alliance, helps coordinate social events, educational programming, mentorship programs, advocacy opportunities, research, curricular reform initiatives, and community support. The entire student body is welcome.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,101,24,447.661,NY,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,"The University at Buffalo is committed to ensuring a welcoming and safe environment for all members of our community, including our LGBTQ+ students, faculty, staff and community members. The Office of Equity, Diversity and Inclusion (EDI) provides support, information and assistance. Our medical students partner with the Medical Student Pride Alliance (MSPA) as well as connect through OUTpatient. OUTpatient is the medical student LGBTQ+ alliance at Jacobs School of Medicine and Biomedical Sciences. The group works to improve the relationship between the LGBTQ+ community and health care professionals, as well as creating a sense of community among LGBTQ+ Medical Students and Physicians.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,102,24,380.660,NY,New York Medical College,New York Medical College,"New York Medical College is committed to fostering an inclusive and supportive learning environment for all students. Support systems include access to confidential counseling and wellness services, inclusive student organizations and affinity groups, mentorship opportunities with faculty and peers, and clear institutional policies that promote equity, respect, and nondiscrimination. These resources are integrated into the broader student support framework to ensure that all learners feel safe, valued, and supported throughout their medical education.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,103,24,358.660,NY,NYU Grossman Long Island School of Medicine,NYU Grossman Long Island School of Medicine,https://www.nyu.edu/life/community-flourishing/centers-and-communities/lgbtq- center.html?challenge=d06e90d7-4d8f-4b88-9d8c-10b73beb60f1,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,104,24,340.660,NY,NYU Grossman School of Medicine,NYU Grossman School of Medicine,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,105,24,228.660,NY,Renaissance School of Medicine at Stony Brook University,Renaissance School of Medicine at Stony Brook University,The Renaissance SOM has support systems in place for gender and sexual minority students. 1 ) There is an active student-run club for the LGBTQ+ community. 2 ) The Associate Dean for Minority Student Affairs meets with students from the LGBTQ+ community frequently to address their areas of concern. 3 ) All University students have access to the LGBTQ+ Center which seeks to create an open and inclusive environment for LGBTQ+ people in the Stony Brook community: https://www.stonybrook.edu/commcms/studentaffairs/lgbtq/center/lgbtqcenter.php 4 )Stony Brook Medicine and Stony Brook Southampton have been designated as “ Leaders in LGBTQ Healthcare Equality ” by the Human Rights Campaign for 2022- 2024 : https://www.stonybrookmedicine.edu/LGBTQ/goal,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,106,24,188.660,NY,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,Spectrum is SUNY Upstate's LGBTQIA+ club that promotes inclusion among students and faculty. We strive to create spaces for people of all identities to feel safe. We also host events to raise awareness of healthcare issues that are particularly relevant to the LGBTQIA+ community.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,107,24,139.659,NY,SUNY Downstate Health Sciences University College of Medicine,SUNY Downstate Health Sciences University College of Medicine,"SUNY Downstate strives to provide an open, safe, inclusive space and community for all of our community members. The Division of Student Affairs created this page to identify LGBTQI+ resources at SUNY Downstate. Information about resources for LGBTQIA Students is available via https://www.downstate.edu/education- training/student-affairs/resources-for-lgbtqia.html",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,108,24,81.659,NY,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,"URSMD has a number of student enrichment groups where funding and faculty mentorship are available. The Paul J. Burgett Intercultural Center (BIC) is also a resource and aims to promote cultural understanding, build a community where everyone feels included, and provide avenues for promoting a culture of respect and opportunities for collaboration.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,109,24,63.659,NY,Weill Cornell Medicine,Weill Cornell Medicine,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,110,26,554.661,OH,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,"CWRU is proud of the rich history of LGBTQ activism on campus. The benefits of the hard work and determination of students, faculty and staff of long ago are still felt today as new leaders in each of these groups continue to create an awareness of the issues the community faces. Our LGBTQ Student Organization, ""Case Med Pride'' won a nationwide search for Chapter of the Year through the Medical Student Pride Alliance. The University LGBT Center exemplifies CWRU ’ s commitment to serving its diverse student, staff, faculty, and alumni. The space provides an inviting home to members of the LGBT and allied community interested in exploring and celebrating LGBTQIA identities. QGrad is the official student organization for LGBTQA+ graduate and professional students at CWRU. CWRU: https://case.edu/lgbt/ Cleveland: https://lgbtcleveland.org/ https://www.thisiscleveland.com/blog/lgbt-in-cle",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,111,26,536.661,OH,Northeast Ohio Medical University,Northeast Ohio Medical University,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,112,26,518.661,OH,Ohio State University College of Medicine,Ohio State University College of Medicine,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,113,26,496.661,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,More information can be found at: https://www.utoledo.edu/med/inclusion/,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,114,26,474.661,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,The University of Cincinnati College of Medicine Pride student group provides support to all individuals.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,115,26,407.660,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,"The Boonshoft School of Medicine aims to provide a safe, supportive, and inclusive environment for LGBTQA individuals. The medical student organization Boonshoft Pride promotes awareness and establishes an identifiable network of allies. Furthermore, the organization aims to extend medical education to encompass health-related LGBT issues through talks, panels, and community outreach. For additional information, please navigate to https://medicine.wright.edu/student- life/student-organizations/boonshoft-pride",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,116,26,358.660,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,"Lumina is an organization dedicated to supporting the OUHSC lesbian, gay, bisexual, transgender, and queer (hereinafter LGBTQ) community and providing necessary educational, social, and volunteer opportunities on LGBTQ+ health for all students. Contact us: LuminaLeadership@ouhsc.edu",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,117,26,228.660,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,"Opened in December 2019 , the Health Justice Co-op (HJC) provides a safe space for students from marginalized communities, designed to foster collaborations that will advance justice in health care and education. The HJC was developed by students of color and of the LGBTQ community and faculty. The HJC space prioritizes diversity and justice-related programming and includes a health justice resources library, projector set up to display health justice films and documentaries, and an event calendar for students to stay connected to the community. The Students for LGBTQ Health group's mission is to provide safe, validating and inclusive health care and working environments at OHSU through education and advocacy. Students for LGBTQ Health implements educational trainings, participates in community volunteer events and holds social gatherings and visibility campaigns. This group welcomes current and future health care professionals, gender and sexual minorities and allies.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,118,26,107.660,PA,Drexel University College of Medicine,Drexel University College of Medicine,"DUCOM celebrates the richness of diversity and continues to create and maintain a safe, empowering space for all members of our community including our LGBTQA+ staff, faculty, and students. We understand that for many LGBTQA+ patients, interacting with the medical system is fraught with mistrust, discrimination and trauma. In addition to creating an inclusive environment, we are also dedicated to educating well-rounded, fully competent physicians, equipped to provide compassionate, comprehensive care to their LGBTQA+ patients. Through collaboration with our student groups, we ’ ve expanded our medical curriculum to include education on taking inclusive, comprehensive gender identity and sexual health histories, and we have small group learning sessions dedicated to practicing these skills and learning more about caring for LQBTQA+ patients. Additionally, the LGBTQA+ Professionals in Medicine group holds an annual LGBTQA+ health symposium, and the pediatric OSCE has a transgender patient.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,119,26,76.659,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,Center for Community Engagement and College Culture https://www.geisinger.edu/gchs/education/departments/center-community- engagement-college-culture,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,120,28,536.661,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,"Support for Temple ’ s sexual and gender minority students begins on interview day when applicants meet a faculty and student member of the LGBTQIA 2 S+ community at Temple. The LGBTQ and Allies in Medicine student group hosts a welcome event with LGBTQIA 2 S+ faculty, residents, and students from Temple ’ s other health professions schools and hosts speakers, social events, and tables at Pride and Outfest. The group is also involved with community organizations such as Washington West Project and the Mazzoni Center. Temple is the proud sponsor of the annual Philadelphia-wide LGBTQIA 2 S+ residency forum which brings together students and physicians from around Philadelphia to discuss being LGBTQIA 2 S+ in medicine and what role being LGBTQIA 2 S+ might play in the residency application process. Katz students are engaged in efforts to ensure inclusion of sexual and gender minorities in the curriculum and also conduct research in LGBTQIA 2 S+ health education.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,121,28,469.660,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,"The Office of Health Advancement and Community Engagement supports a student group that is focused on topics and concerns of the gender and sexual minority community to provide a place for community and support. The Office for a Respectful Learning Environment ensures that there are avenues to address any challenges and concerns within the learning environment. Trainings are provided to faculty, staff and students regarding issues that are faced by individuals and communities that identify as LGBTQIA+, highlighting practices that foster inclusion and equity.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,122,28,393.660,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,"Penn Med Pride is one of the interest groups available at Perelman. PSOM's lesbian, gay, bisexual, transgender, and queer student and student allies organization. Our group of LGBTQ students and allies is committed to increasing visibility of LGBTQ people at PSOM; educating the PSOM community about LGBTQ health best practices through a speaker series and curriculum development; promoting LGBTQ health- related community outreach; providing opportunities for professional development; and cultivating our vibrant community of LGBTQ students, faculty, staff, and allies at the Perelman School of Medicine.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,123,28,344.660,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,"The Office of Diversity and Inclusion Initiatives (ODII) at SKMC is dedicated to promoting an atmosphere in which diversity is celebrated and embraced. The ODII is a division of the Office of the Dean and works closely with all components of the medical school, providing support for diversity initiatives for faculty, students and staff of the Medical College.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,124,28,286.659,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,"The University of Pittsburgh School of Medicine (UPSOM) seeks to build a varied and vibrant community, where everyone feels acknowledged, respected and valued. The curriculum includes a new clinical elective on LGBTQ health care. The Medical Student Pride Alliance offers a mentorship program to pair LGBTQ+ students with physicians. PRIDE Health is an LGBTQ group for UPMC and the University of Pittsburgh Schools of the Health Sciences.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,125,28,268.659,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,LGBTQ+ Support Groups in addition to counseling services.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,126,28,228.659,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,"The SJBSM through the Equal Access, Diversity and Inclusion Policy is actively involved in the support of gender and sexual minority students on campus. Gender and sexual minority students are also well represented through our LGBTQ Student Interest Group",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,127,28,188.659,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,"Our support system team includes: Licensed Professional Counselors, a Wellness Program with a Clinical Social Worker and a Neuropsychologist, and a Mental Hygiene Clinic with a Clinical Psychologist who provides support and coordinates services for our students.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,128,30,518.661,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,"The University of Puerto Rico- School of Medicine believes that diversity and inclusion are fundamental elements to provide an enriching environment for our students, residents, faculty, and academic administrators. The School of Medicine is committed to actively participating in all efforts toward recruiting, enrolling, employing, appointing, and retaining a diverse group of students, faculty, and academic administrators; diversity is broadly defined as characteristics that strengthen and enrich our academic milieu, in alignment with our mission and values. The School of Medicine acknowledges the diversity of the Puerto Rican society, thrives for an equitable representation of that diversity in its academic community, and will encourage and support its leaders, the departments, the academic programs, students, residents, faculty, and academic administrators to promote inclusion, respect, and culturally competent communication.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,129,30,487.661,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,"Support systems for gender and sexual minority students are overseen by the Office of Belonging, Equity, Diversity and Inclusion, in conjunction with the Office of Student Affairs.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,130,30,375.661,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,"The MUSC Student Alliance for Equality (SAFE) is an organization of students of all orientations and identities at MUSC designed to provide a sense of community, support, empowerment and advocacy for anyone whose real or perceived sexual orientation, gender identity, or alliance may put them in an at-risk minority group. Our organization works to assist all students in improving their professional education at MUSC regarding sexual and gender minority issues. We also strive to educate policymakers, professionals and educators about the importance of these issues and participate in events that offer its members community service experience in ways that directly benefit LGBTQ+ people and their families. We meet monthly and sponsor events periodically through the academic year. https://musc.campuslabs.com/engage/organization/safe",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,131,30,344.660,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,"In addition to student interest groups focusing on both gender and sexual minority students, the Committee on Women in Science and Medicine, and faculty/staff are trained as Safe Zone Allies to provide support to LGBTQ+ students.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,132,30,223.660,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,"The Medical Student Pride Alliance (MSPA) is an activist and social organization committed to empowering sexual and gender minority medical students and allies and increasing the number of physicians trained in LGBTQ-inclusive healthcare. The LGBTQ Health Interest Group is committed to promoting the health and well-being of LGBTQ students and patients by educating future and current healthcare providers through focus groups, panel discussions, case presentations and literature reviews. The LGBTQ Health Interest Group aims to foster healthy dialogue between colleagues of all backgrounds and engage in conversations regarding health of sexual and gender minority communities with the LGBTQ Alliance of our partner health system, Prisma Health, which was developed to promote equality and visibility for gender and sexual minorities at Prisma Health. The LGBTQ Alliance prioritizes provider clinical education, staff sensitivity training, and development of a supportive clinical environment.",
