source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,out_of_state_applicants,canadian_applicants,international_applicants,daca_status_applicants,unmapped_label_value_text,notes
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,52,410,285.339,KS,University of Kansas School of Medicine,University of Kansas School of Medicine,"The University of Kansas is a state-supported institution that gives primary consideration to Kansas residents and those with strong ties to Kansas. | Applicants are only considered who are citizens or permanent residents of the United States, or have an approved status due to Deferred Action for Childhood Arrivals (DACA).","Applicants are only considered who are citizens or permanent residents of the United States, or have an approved status due to Deferred Action for Childhood Arrivals (DACA). | Applicants are only considered who are citizens or permanent residents of the United States, or have an approved status due to Deferred Action for Childhood Arrivals (DACA).","Applicants are only considered who are citizens or permanent residents of the United States, or have an approved status due to Deferred Action for Childhood Arrivals (DACA). | An applicant who is not a citizen must submit a photocopy of his or her permanent resident visa card or DACA approvals.",An applicant who is not a citizen must submit a photocopy of his or her permanent resident visa card or DACA approvals.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,53,410,154.338,KY,University of Kentucky College of Medicine,University of Kentucky College of Medicine,A limited number of non-Kentucky residents with very strong ties to the state may be considered. | Consideration for those who have graduated from a KY high school or attended a KY college/university. Canadian students are not eligible for federal loans or institutional scholarships.,Consideration for those who have graduated from a KY high school or attended a KY college/university. Canadian students are not eligible for federal loans or institutional scholarships. | Consideraton for those who have graduated from a KY high school or attended a KY college/university. International students are not eligible for federal loans or institutional scholarships.,Consideraton for those who have graduated from a KY high school or attended a KY college/university. International students are not eligible for federal loans or institutional scholarships. | Consideration for those who have graduated from a KY high school or attended a KY college/university. DACA students are not eligible for federal loans or institutional scholarships.,Consideration for those who have graduated from a KY high school or attended a KY college/university. DACA students are not eligible for federal loans or institutional scholarships.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,54,410,55.897,KY,University of Louisville School of Medicine,University of Louisville School of Medicine,"Non-residents who have significant academic, personal, or family ties to Kentucky may be considered. | Considered in same manner as international applicants. For more information: https://medicine.louisville.edu/admission/md-program- admissions",Considered in same manner as international applicants. For more information: https://medicine.louisville.edu/admission/md-program- admissions | https://medicine.louisville.edu/admission/md-program-admissions,https://medicine.louisville.edu/admission/md-program-admissions | https://medicine.louisville.edu/admission/md-program-admissions,https://medicine.louisville.edu/admission/md-program-admissions,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,55,460,560.941,LA,Louisiana State University School of Medicine in New Orleans,Louisiana State University School of Medicine in New Orleans,All out of state applicants will be pre-screened. Those applicants chosen to move to the next step will receive a secondary application. . | Canadian applicants are considered in the same group as out of state applicants. Canadian applicant are pre-screened. Those chosen to move to the next step will receive a secondary application.,Canadian applicants are considered in the same group as out of state applicants. Canadian applicant are pre-screened. Those chosen to move to the next step will receive a secondary application. | Students have to have attended a North American College or University and have Permanent Resident Status in the United States.,Students have to have attended a North American College or University and have Permanent Resident Status in the United States.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,56,460,486.061,LA,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,Louisiana residents preferred,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,57,460,346.060,LA,Tulane University School of Medicine,Tulane University School of Medicine,"The admissions process is identical for in-state and out-of-state applicants. All applicants will receive a full review of their file, regardless of their state of residency. | The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status.","The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status. | The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status.","The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status. | The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status.","The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status.",,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,58,460,247.619,MA,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,All applicants | All applicants,All applicants | Review requirements: https://www.bumc.bu.edu/camed/admissions/application- process/requirements/,Review requirements: https://www.bumc.bu.edu/camed/admissions/application- process/requirements/ | Chobanian & Avedisian SOM has extremely limited financial resources for DACA status students.,Chobanian & Avedisian SOM has extremely limited financial resources for DACA status students.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,59,460,156.459,MA,Harvard Medical School,Harvard Medical School,n/a | n/a,n/a | Please see our website for more information regarding international applicants. https://hms.harvard.edu/education-admissions/md- program/admissions/preparing-apply/eligibility,Please see our website for more information regarding international applicants. https://hms.harvard.edu/education-admissions/md- program/admissions/preparing-apply/eligibility | Please see our website for more information.,Please see our website for more information.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,60,460,67.018,MA,Tufts University School of Medicine,Tufts University School of Medicine,No State Residency Requirement | https://medicine.tufts.edu/admissions-aid/info-for/international- applicants,https://medicine.tufts.edu/admissions-aid/info-for/international- applicants | https://medicine.tufts.edu/admissions-aid/info-for/international- applicants,https://medicine.tufts.edu/admissions-aid/info-for/international- applicants | https://medicine.tufts.edu/admissions-aid/info-for/daca-applicants,https://medicine.tufts.edu/admissions-aid/info-for/daca-applicants,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,61,510,602.501,MA,University of Massachusetts T.H. Chan School of Medicine,University of Massachusetts T.H. Chan School of Medicine,Approximately 35% out of state students can be accepted to the class. All applicants must be US citizens or permanent residents. | Please refer to admissions website for required documentation,Please refer to admissions website for required documentation,Applicants must provide official proof of DACA status.,Applicants must provide official proof of DACA status.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,62,510,511.341,MD,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,Yes: All applicants. | Yes: All applicants.,Yes: All applicants. | Yes: They must meet the requirements specified on our website. Please visit: https://www.hopkinsmedicine.org/som/education- programs/md-program/application-process/international-applicants,Yes: They must meet the requirements specified on our website. Please visit: https://www.hopkinsmedicine.org/som/education- programs/md-program/application-process/international-applicants | Yes: All applicants,Yes: All applicants,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,63,510,421.900,MD,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,We accept out-of-state applicants. | Applicants must be U.S. citizens as they will serve as commissioned officers.,Applicants must be U.S. citizens as they will serve as commissioned officers. | Applicants must be U.S. citizens as they will serve as commissioned officers.,Applicants must be U.S. citizens as they will serve as commissioned officers.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,64,510,321.740,MD,University of Maryland School of Medicine,University of Maryland School of Medicine,All applicants | All applicants (Citizens of Canada),All applicants (Citizens of Canada) | Citizens of Canada and eligible non-citizens such as permanent residents are welcome to apply. Please see: https://studentaid.gov/understand-aid/eligibility/requirements/non-us- citizens,Citizens of Canada and eligible non-citizens such as permanent residents are welcome to apply. Please see: https://studentaid.gov/understand-aid/eligibility/requirements/non-us- citizens | Maryland In-State DACA students are eligible for consideration,Maryland In-State DACA students are eligible for consideration,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,65,510,239.580,MI,Central Michigan University College of Medicine,Central Michigan University College of Medicine,Approximately 20% of each class | Canadian applicants are considered out-state for admission purposes,Canadian applicants are considered out-state for admission purposes,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,66,510,141.139,MI,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,"While preference is given to in-state applicants, out-of-state applicants with ties to the state of Michigan and/or a sincere interest in serving underserved communities are encouraged to apply. | Must be Canadian citizen. Non-Canadian citizenship with permanent resident visa in Canada does not qualify.",Must be Canadian citizen. Non-Canadian citizenship with permanent resident visa in Canada does not qualify. | Canadian citizens are considered out-of-state applicants.,Canadian citizens are considered out-of-state applicants. | Preference given to DACA in-state residents.,Preference given to DACA in-state residents.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,67,510,58.979,MI,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,"Typically, roughly half of each matriculating class is comprised of non- Michigan residents.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,68,568,602.501,MI,University of Michigan Medical School,University of Michigan Medical School,Out-of-state students comprise roughly half of our matriculants.,,https://medschool.umich.edu/programs-admissions/md-program/md- admissions/md-admissions-requirements,https://medschool.umich.edu/programs-admissions/md-program/md- admissions/md-admissions-requirements,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,69,568,513.061,MI,Wayne State University School of Medicine,Wayne State University School of Medicine,AMCAS residency classification is used for tuition purposes. | Must be Canadian Citizen. Considered Non Resident for Both Admissions and Tuition Purposes,Must be Canadian Citizen. Considered Non Resident for Both Admissions and Tuition Purposes | With a degree from Wayne State University. Considered Non-Resident for tuition purposes.,With a degree from Wayne State University. Considered Non-Resident for tuition purposes.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,70,568,430.900,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,We are a private school with no in-state preference. View recent class profiles at: wmed.edu/classprofiles,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,71,568,334.180,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,"As a private medical school, MCASOM does not distinguish in-state versus out-of-state. | Must be a citizen or lawful permanent resident of Canada or be eligible for Canadian provincial or federal financial aid support.",Must be a citizen or lawful permanent resident of Canada or be eligible for Canadian provincial or federal financial aid support. | Must be eligible to file the Free Application for Federal Student Aid (FAFSA) or Canadian provincial or federal financial aid support,Must be eligible to file the Free Application for Federal Student Aid (FAFSA) or Canadian provincial or federal financial aid support | DACA recipients are eligible to apply.,DACA recipients are eligible to apply.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,72,568,252.019,MN,University of Minnesota Medical School,University of Minnesota Medical School,Must be a US citizen or a permanent resident.,,Please contact the Office of Admissions if you are a Minnesota resident with DACA designation.,Please contact the Office of Admissions if you are a Minnesota resident with DACA designation.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,73,568,139.018,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,There is no difference in consideration for resident and non-resident applicants. | Canadian applicants are considered international students and are subject to additional financial requirements.,Canadian applicants are considered international students and are subject to additional financial requirements. | International applicants must have at least 30 hours of science coursework in a North American college or university. International applicants are subject to additional financial requirements.,International applicants must have at least 30 hours of science coursework in a North American college or university. International applicants are subject to additional financial requirements. | DACA applicants are considered international students and are subject to additional financial requirements.,DACA applicants are considered international students and are subject to additional financial requirements.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,74,618,584.501,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,OOS applicants must meet certain MCAT and undergraduate cumulative GPA combinations to be considered. More information: https://medicine.missouri.edu/education/admissions/md-application- requirements,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,75,618,493.340,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,"Preference and priority consideration is given to in-state students from the state of Missouri as well as to regional students from the states of Arkansas, Illinois, Kansas, Nebraska, and Oklahoma.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,76,618,418.460,MO,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,Applicants are considered regardless of state of residency. | Applicants are considered regardless of country of citizenship.,Applicants are considered regardless of country of citizenship. | Applicants are considered regardless of country of citizenship.,Applicants are considered regardless of country of citizenship. | Applicants are considered regardless of citizenship status.,Applicants are considered regardless of citizenship status.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,77,618,343.580,MS,University of Mississippi School of Medicine,University of Mississippi School of Medicine,,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,78,618,261.420,NC,Brody School of Medicine at East Carolina University,Brody School of Medicine at East Carolina University,Out of state applicants must be a graduate of a UNC system public school within the last 5 years.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,79,618,179.260,NC,Duke University School of Medicine,Duke University School of Medicine,We consider out of state applicants | We consider Canadian applicants,We consider Canadian applicants | We consider International Applicants with two years at an accredited US University or Canadian University,We consider International Applicants with two years at an accredited US University or Canadian University | We consider DACA Status Applicants,We consider DACA Status Applicants,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,80,618,48.258,NC,Methodist University Cape Fear Valley Health School of Medicine,Methodist University Cape Fear Valley Health School of Medicine,MU CFVH does not require any additional information for out-of-state applicants. | All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution.,All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution. | All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution.,All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution. | All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution.,All candidates must hold US Citizenship or permanent residency and have a bachelor's or advanced degree from a US-accredited institution.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,81,676,553.660,NC,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,https://www.med.unc.edu/admit/requirements/academic- requirements/ | Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/,Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/ | Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/,Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/ | Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/,Yes. Considered part of the out-of-state applicant pool. GPA and MCAT criteria can be found at: https://www.med.unc.edu/admit/requirements/admissions-process/,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,82,676,471.500,NC,Wake Forest University School of Medicine,Wake Forest University School of Medicine,All applicants. | Applicant must be either a U.S. Citizen or a U.S. Permanent Resident.,Applicant must be either a U.S. Citizen or a U.S. Permanent Resident.,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,83,676,380.340,ND,University of North Dakota School of Medicine and Health Sciences,University of North Dakota School of Medicine and Health Sciences,"Preference to: current or former ND residents, ties to ND, MN , MT and WY (WICHE) residents, members of federally recognized tribes (INMED). We rarely have matriculants that do not meet one of these.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,84,676,276.339,NE,Creighton University School of Medicine,Creighton University School of Medicine,There is no difference in our admissions process for In-State and Out- of-State Applicants | Canadian applicants must be either permanent residents in the U.S. or have dual citizenship in U.S,Canadian applicants must be either permanent residents in the U.S. or have dual citizenship in U.S | International applicants that graduated from Creighton University with their Undergraduate degree are eligible.,International applicants that graduated from Creighton University with their Undergraduate degree are eligible. | DACA students that graduated from Creighton University with their Undergraduate degree are eligible.,DACA students that graduated from Creighton University with their Undergraduate degree are eligible.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,85,676,201.459,NE,University of Nebraska College of Medicine,University of Nebraska College of Medicine,Out of State Applications are accepted.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,86,676,97.457,NH,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,We accept out-of-state applicants. The review process is the same regardless of state residency. | Canadian students are eligible to apply. The review process is the same regardless of citizenship.,Canadian students are eligible to apply. The review process is the same regardless of citizenship. | International students are eligible to apply. The review process is the same regardless of citizenship.,International students are eligible to apply. The review process is the same regardless of citizenship. | DACA students are eligible to apply. The review process is the same regardless of citizenship.,DACA students are eligible to apply. The review process is the same regardless of citizenship.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,87,726,609.782,NJ,Cooper Medical School of Rowan University,Cooper Medical School of Rowan University,Must be US citizen or Permanent Resident | Must be US citizen or Permanent Resident,Must be US citizen or Permanent Resident | Must be US citizen or Permanent Resident,Must be US citizen or Permanent Resident | Must be US citizen or Permanent Resident,Must be US citizen or Permanent Resident,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,88,726,534.902,NJ,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,89,726,452.741,NJ,Rutgers New Jersey Medical School,Rutgers New Jersey Medical School,No residency preference is given. Out-of-state applicants are encouraged to apply. | Applications from Canadian applicants are considered.,Applications from Canadian applicants are considered. | Applications from International applicants are considered,Applications from International applicants are considered | DACA applicants are considered.,DACA applicants are considered.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,90,726,361.581,NJ,"Rutgers, Robert Wood Johnson Medical School","Rutgers, Robert Wood Johnson Medical School","RWJMS aims to increase the number of out of state students who matriculate, however NJ residents will always be the majority of matriculating students.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,91,726,257.580,NM,University of New Mexico School of Medicine,University of New Mexico School of Medicine,Out-of-state applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions. | Canadian applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions.,Canadian applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions. | International applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions.,International applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions. | DACA status applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions.,DACA status applicants must meet one of our strong-ties to the state criteria to gain consideration for admissions.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,92,726,150.139,NV,Kirk Kerkorian School of Medicine at UNLV,Kirk Kerkorian School of Medicine at UNLV,Preference is given to out of state applicants with significant connections to Nevada or those who are legal residents of a listed western region state. Visit our website for details.,,DACA applicants will be reviewed on a case by case basis with preference given to Nevada residents who hold specific documents to aid with degree matriculation and training.,DACA applicants will be reviewed on a case by case basis with preference given to Nevada residents who hold specific documents to aid with degree matriculation and training.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,93,726,58.979,NV,Roseman University College of Medicine,Roseman University College of Medicine,"Roseman University College of Medicine is committed to addressing the shortage of physicians in Nevada. All competitive applicants, whether in-state or out-of-state, are encouraged to apply.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,94,784,593.501,NV,"University of Nevada, Reno School of Medicine","University of Nevada, Reno School of Medicine",Non-Nevada residents must demonstrate legal residency in states listed under the Admissions Policies section on our website or meet other criteria listed.,,We welcome DACA applicants who meet our residency criteria.,We welcome DACA applicants who meet our residency criteria.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,95,784,518.621,NY,Albany Medical College,Albany Medical College,No preference for In-state vs. Out-of-State,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,96,784,443.741,NY,Albert Einstein College of Medicine,Albert Einstein College of Medicine,Applicants who have applied twice before are not eligible to apply.,,Applicants are ineligible who have applied twice before.,Applicants are ineligible who have applied twice before.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,97,784,368.861,NY,Columbia University Vagelos College of Physicians and Surgeons,Columbia University Vagelos College of Physicians and Surgeons,All applicants | All applicants,All applicants | All applicants,All applicants | All applicants,All applicants,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,98,784,293.980,NY,CUNY School of Medicine,CUNY School of Medicine,Out of state students are offered admission. | One matriculated,One matriculated | One matriculated,One matriculated | None,None,,
